,DESC_KOR,label
177,궁극의도시락 불백편,0
179,궁매콤한쪽갈비,0
180,궁중 소고기 갈비찜,0
184,궁중소불고기,0
265,기네스 스테이크 버거 키트,0
266,기네스 핫치킨 버거 키트,0
295,김치닭쫄면,0
349,까르보라자냐,0
359,깔끔하고 담백한맛 매생이굴국,0
366,꼬꼬닭볶이,0
384,꿀조합 최애7찬,0
418,나혼자 밀푀유 샤브전골,0
419,나혼자 산삼배양근 반계탕,0
421,낙지곱창전골,0
440,남도떡갈비정식,0
448,남양 찹쌀순대,0
471,냄비가득 5분 모둠 부대찌개,0
476,냉이봉골레오일파스타,0
530,눈꽃 함박 스테이크,0
532,뉴NEW순창고추장불고기도시락,0
533,뉴NEW언양식바싹불고기도시락,0
543,뉴순창고추장불고기도시락,0
608,다섯가지나물밥&손포어전,0
54,닭한마리의 고수,0
108,대패 삼겹 떡볶이,0
113,대한곱창 곱창전골,0
115,더 든든한두부한상도시락,0
166,더블치즈인헬,0
211,더큰 햄가득 부대전골,0
258,도시락의 정석 고추장바싹불고기편,0
259,도시락의정석)돼지갈비편,0
260,도시락의정석)돼지불고기편,0
261,도시락의정석)한돈불고기편,0
262,도우룸 까르보나라 파스타,0
268,돈까스&김치볶음밥오믈렛,0
269,돈까스김치나베,0
282,돌아온더블치킨도시락,0
325,돼지고기감자고추장찌개,0
342,돼지불고기육쌈쫄면,0
398,두유 투움바 파스타를 빼당빼당,0
405,둘도없는 돼지곱창볶음,0
423,들깨 크림파스타,0
435,듬뿍 스테이크 솥밥 키트,0
464,땡초 불족발,0
465,땡초 크림 우삼겹 빠네,0
472,떠먹는B.B.Q치킨피자,0
479,떠먹는페퍼로니피자,0
480,떠먹는포테이토소시지피자,0
482,떡갈비&닭갈비,0
580,로얄크리미 스테이크,0
617,리얼 스테이크 피자,0
637,리챔&치킨도시락,0
639,리챔참치부대찌개,0
674,마그마 순살 닭볶음탕,0
683,마라 고추잡채와 꽃빵,0
685,마라고추잡채와 한입가득꽃빵,0
689,마라밀푀유,0
690,마라밀푀유나베,0
692,마라볼케이노나베,0
695,마라탕,0
696,마라탕,0
697,마라탕,0
737,마이셰프 레드와인스테이크,0
738,마이셰프 밀푀유나베,0
739,마이셰프 볼케이노나베,0
740,마이셰프 쉬림프로제파스타,0
741,마이셰프 양장피,0
742,마이셰프 월남쌈,0
743,마이셰프 찹스테이크,0
779,만조 풍기 크림파스타,0
870,맛있는 잡채,0
945,망고치킨샐러드,0
947,매드포갈릭 갈릭 시즐링 라이스 밀키트,0
949,매드포갈릭 아라비아따 밀키트,0
971,매콤 깻잎 순대볶음,0
978,매콤 크림 닭 떡볶이,0
988,매콤달콤 양념치킨,0
4,매콤로제치킨파스타,0
19,매콤소고기고추잡채꽃빵,0
21,매콤순대볶음,0
34,매콤칼칼 아귀찜,0
39,매콤한 고기순대,0
77,메추리알골드샐러드,0
109,명품10찬도시락,0
136,모두의급식버섯불고기,0
137,모두의급식제육편,0
154,모밀앤POP만두,0
168,모짜렐라토마토스파게티,0
215,무등산식당 꽃도리탕,0
241,문어담은 약선 해신탕,0
250,뭘좋아할지몰라다넣어봤어도시락,0
369,밀푀유나베&칼국수,0
460,바질페스토 감바스,0
478,반반닭강정,0
525,밥은먹고다니자얘들아 스테이크편,0
547,배찢 부대찌개,0
563,백종원의매콤닭볶음탕,0
569,버섯 소불고기전골,0
571,버섯가득 소불고기 전골,0
572,버섯가득 소불고기전골,0
576,버섯된장전골,0
599,버터 쉬림프 로제파스타,0
626,베이컨 크림 빠네파스타,0
632,베이컨&포테이토치아바타,0
633,베이컨&포테이토치아바타K,0
642,베이컨새우로제펜네밀키트,0
723,볼로네제스파게티샐러드,0
727,볼로네제파스타,0
729,볼로네즈&크림펜네파스타,0
733,볼케이노나베,0
734,볼케이노샤브전골,0
737,봉골레 칼국수,0
738,봉골레 크림 빠네 파스타,0
739,봉골레파스타,0
748,부대찌개,0
756,부뚜막 청국장찌개,0
757,부뚜막 청국장찌개(2),0
768,부지깽이나물밥&갈치구이,0
793,불고기 월남쌈,0
832,불맛 해산물 파스타,0
846,브레드업 콤비네이션피자토핑,0
986,비프 에그인헬,0
996,비프찹스테이크,0
4,비프함박&토네이도소시지 도시락,0
5,빅&더블버거,0
18,빕스미트라자냐,0
32,빼어날수秀정찬,0
38,빽햄스페셜정식,0
70,사골떡국,0
77,사골순댓국,0
105,사와디캅 팟타이,0
109,사천식 마라샹궈,0
113,사천식 잡채,0
126,산삼배양근 삼계탕&죽,0
131,살사후실리샐러드,0
183,상하이 파스타,0
203,새우 감바스,0
205,새우 듬뿍 쿵 팟 퐁커리,0
206,새우 듬뿍 팟타이,0
267,새우펜네파스타,0
277,샐러드&볼로네즈파스타,0
302,샤브만두전골,0
309,서울마님 오감떡볶이 전통짜장맛,0
315,서울식 불고기 전골,0
374,소고기 매콤 쫄면,0
380,소고기 샤브샤브,0
390,소고기고추잡채 & 꽃빵,0
445,소불고기 전골,0
481,속초식코다리비빔냉면,0
482,속초코다리냉면,0
593,순살 족발덮밥,0
622,숯불닭갈비,0
628,숯불바싹불고기편,0
668,쉬림프 로제 파스타,0
687,슈퍼키친 즉석떡볶이(셀프),0
689,스노우 치즈 폭립덮밥,0
691,스리라차 크림 쉬림프 리조또,0
700,스위트맛살샐러드,0
711,스키야끼,0
712,스키야끼(셀프),0
713,스테이크 로제 빠네 파스타,0
715,스테이크&폭립 파티 플래터,0
774,시그니쳐 부대찌개,0
850,식자재왕 국물닭발,0
885,신림동식 백순대볶음,0
918,신짜오 월남쌈,0
923,실속 부대찌개,0
936,싱글부대찌개,0
119,안심 닭볶음탕,0
165,알짬뽕,0
166,알찬 고기마파두부,0
168,알찬 순살 닭갈비,0
169,알찬 오색 월남쌈,0
229,야채볶음밥&닭가슴살스테이크,0
259,양념소갈비찜,0
374,양장피,0
388,어니언베이컨 체다 치아바타,0
418,얼큰 차돌 순두부 찌개,0
424,얼큰마라탕,0
457,에그 인 헬,0
460,에그 함박스테이크,0
475,에그샌드위치샐러드 오리지날,0
477,에그샌드위치샐러드 콘감자,0
487,에그포테이토샐러드,0
550,연탄불고기도시락,0
554,열무비빔국수(feat.닭고기),0
829,옛날 떡볶이와 수제전,0
881,오늘은치킨이닭!,0
896,오늘의도시락(낙지&제육편),0
898,오늘의도시락(훈제오리편),0
942,오리누룽지백숙죽,0
943,오리누룽지백숙탕,0
946,오리엔탈 분짜를 빼당빼당,0
18,오장동식간재미회냉면,0
39,오징어볶음&닭강정편,0
59,오케이쿡 우거지 감자탕,0
114,올라파히타,0
163,완전먹음직비프함박,0
165,왕 돈까스 펜네,0
195,요리하다 담백한 두부순대,0
215,요리하다 장충동고기순대,0
226,요리하다 칼칼한 김치순대,0
237,우가 우삼겹초밥,0
257,우렁쌈장,0
262,우리돼지 등심 흑초 꿔바로우,0
263,우리돼지 찹쌀등심 탕수육,0
277,우리쌀 사골 떡만둣국,0
309,우삼겹 도리아,0
319,우삼겹부대찌개,0
343,원조 춘천 닭갈비,0
344,원조 태양 불고기 순대(냉장),0
362,월남쌈,0
363,월남쌈,0
374,윙봉치킨플래터,0
409,유림 닭볶음탕,0
425,유부초밥&크림치즈롤,0
450,유자간장닭조림,0
494,의성마늘햄&소시지도시락,0
515,이불돈까스도시락,0
545,인생 닭갈비,0
574,일품 소고기육전,0
575,일품 소불고기,0
640,자이언트 부대찌개,0
643,자이언트바베큐폭립,0
644,자이언트함박스파게티,0
672,잡채가 덮친 밥,0
683,장군소고기버거,0
750,장충동고기순대,0
903,정성가득12찬도시락,0
905,정성가득밥상매운돼지갈비찜,0
921,제6의 맛,0
930,제육고추장비빔밥,0
936,제육챌린지,0
944,제주로 딱새우 해물짬뽕,0
945,제주로 흑돼지 미나리볶음,0
946,제주로 흑돼지 부타동,0
953,제주참조기정식,0
956,제주흑돼지비빔밥,0
987,종로계림닭도리탕원조 마늘닭도리탕,0
16,중화 제육볶음면,0
48,직화 불고기 떡볶이,0
50,직화냄비떡볶이,0
54,직화불고기참피온,0
132,짜장면을 빼당빼당,0
136,짬뽕 순두부찌개,0
147,쫀득 수제비 밀푀유나베,0
158,차돌 순두부 찌개,0
166,차돌낙지비빔밥,0
181,차돌장칼국수,0
182,차돌즉석떡볶이,0
260,참치샐러드,0
272,찹 스테이크,0
343,청양마요&양념닭강정,0
397,초마짬뽕 밀키트,0
432,춘천식치즈닭갈비,0
463,치즈 품은 닭갈비,0
470,치즈닭갈비,0
473,치즈닭갈비&고구마,0
514,치킨 퀘사디아,0
562,치킨크림스파게티샐러드,0
619,캠핑포차 김치어묵 우동전골,0
620,캠핑포차 만두전골,0
811,콰트로 맥앤치즈,0
813,콰트로 햄치즈 부대찌개,0
854,퀴노아렌틸콩밥&고삼구이,0
861,퀴노아를 더한 블랙 미숫가루,0
873,퀴노아영앙밥&깻잎동그랑땡,0
902,퀸즈 쉬림프 매콤크림 빠네 파스타,0
16,키토키친 방탄 닭가슴살 김밥,0
18,키토키친 방탄 세줄 김밥(닭가슴살+땡초어묵+정통),0
53,태국 안가도 커리,0
58,태양 야채고기 순대(냉동),0
66,텍사스 바베큐 폭립,0
82,토마토오믈렛파스타,0
85,토마토제육불고기세트,0
171,투움바파스타,0
177,트러플 벌집 삼겹 스테이크,0
179,트러플 크림 파스타,0
186,트리나선식,0
196,트리플 콘치즈폭립,0
197,트리플고기정식,0
201,트리플사이드박스,0
207,트리플치즈버거,0
239,파파쿡 감자탕,0
293,페퍼로니 떠먹는 피자,0
297,펜네 치즈 볼로네제 파스타,0
301,포두부비빔면,0
331,포크킬바사에그필라프,0
386,푸딩팩토리 더매운국물떡볶이,0
388,푸딩팩토리 만당떡볶이,0
392,푸딩팩토리 블랙국물떡볶이,0
393,푸딩팩토리 옛날국물떡볶이,0
395,푸딩팩토리 해물쟁반짜장떡볶이,0
408,푸짐한소불고기2단도시락,0
435,프로틴업 치킨에그스크램블&토마토파스타,0
440,프리미엄 롱소시지 부대찌개,0
495,피파게티,0
529,하와이안 찹 스테이크,0
610,한방반계탕,0
613,한상가득 보쌈세트,0
614,한상가득 족발세트,0
809,한우사골 부대찌개(셀프),0
936,한입가득유부초밥,0
960,함박 스테이크 파스타,0
961,함박&돈까스,0
965,함박로제파스타,0
973,함박스테이크정식도시락,0
993,해물 가득 국물 떡볶이,0
994,해물 마라샹궈,0
1,해물누룽지탕,0
24,해보래 새우 짜조,0
25,해보래 치즈 짜조,0
40,해초가득월남쌈,0
49,햄 가득 부대찌개,0
59,햄가득 부대전골,0
68,햄부자부대찌개,0
82,햄우동사리부대찌개,0
93,햄치즈크로와상샌드,0
213,허닭식단 밀키트 감바스 알 아히요,0
335,화이트라구소스리가토니,0
341,황금왕돈까스도시락,0
401,흑미들깨삼계탕,0
105,서대회무침,1
129,소고기국밥,1
258,메기매운탕,1
768,갈릭브레드,1
936,고기만두,1
938,김치만두,1
987,쇠머리국밥,1
35,돼지곱창순대볶음,1
199,가자미식해,1
234,쥐포조림,1
320,새우탕수육,1
436,더블치즈(L),1
437,더블치즈(M),1
439,페퍼로니(L),1
440,페퍼로니(M),1
441,하와이안피자(BL),1
442,하와이안피자(L),1
443,하와이안피자(M),1
446,더블치즈베이컨(M),1
449,대만감자(M),1
451,불고기(L),1
452,불고기(M),1
454,슈퍼슈프림(L),1
455,슈퍼슈프림(M),1
458,포테이토(M),1
460,헤븐스페셜(L),1
461,헤븐스페셜(M),1
467,핫앤스파이시(M),1
470,1988(M),1
475,쉬림프디럭스(L),1
476,쉬림프디럭스(M),1
478,치킨바비큐(L),1
479,치킨바비큐(M),1
482,그릴드포크벨리(M),1
488,눈꽃치즈멕시카나(M),1
491,미트킹덤(M),1
493,사대천왕(L),1
503,레드핫치킨(L),1
504,레드핫치킨(M),1
521,슈퍼콤보,1
793,기본에 충실한 곡물쉐이크,1
611,교자만두 김치,1
613,포자만두 김치,1
860,치킨불고기버거,1
813,뿌비또 새우맛,1
862,보리국수 육계장 스프,1
925,레또 카레,1
943,핫카레,1
33,"베지밀 칼슘가득 두유 검은깨, 검은쌀",1
48,삼육두유 순하고 부드러운 검은콩 두유,1
50,삼육두유 순하고 부드러운 아몬드 두유,1
204,그린비아 1.5 Cal,1
216,그린비아 하이프로틴,1
232,뉴케어 칼로리1.5,1
324,MCC 고베식당 비프카레 약간매운맛,1
368,3분 탕수완자,1
369,3분 햄버그 스테이크,1
391,골드브라운 3분 하이스,1
418,대림선 삼채물만두,1
449,모닝하임 김치 찐만두,1
462,백설군만두 구워먹는 피자만두,1
464,백설 김치손만두,1
466,백설물만두,1
475,부드러운 햄버그 스테이크,1
491,새우완탕,1
494,생가득 생고기와 야채로 큼직하게 빚은 평양왕만두,1
501,소고기만두 규아상,1
517,씨제이 우리밀만두,1
544,우리밀 꼬꼬카레,1
545,우리밀 김치왕만두,1
550,우리쌀 군만두,1
554,이마트 밥한그릇 뚝딱! 바로먹는 짜장,1
558,이츠웰 실속 물만두,1
568,제육덮밥소스,1
665,튼튼스쿨 우리돼지 물만두,1
747,고칼슘저지방우유,1
789,신선하고 맛좋은 저지방우유,1
802,우유속에 딸기,1
803,우유속에 바나나,1
840,푸드머스 바나나라떼,1
877,딸기라떼,1
894,매일우유 초콜릿,1
936,상하목장 유기농 코코아우유,1
957,쉐이킹라이트 딸기&바나나,1
958,쉐이킹라이트 카카오,1
959,쉐이킹라이트 카페오레 커피,1
997,엔젤우유 딸기,1
998,엔젤우유 바나나,1
14,초코라떼,1
611,바나나맛 우유,1
641,생큐 칼슘알파,1
680,맛있는 국탕용 어묵 (종합),1
207,쫄면,1
916,떠먹는컵파스타불고기로제,1
932,떠먹는컵파스타볼로네제,1
943,불벅,1
979,그린비아 고단백 솔루션,1
989,케어웰 1.5 플러스,1
990,메디웰RTH(알티에이치),1
991,고농축영양식 메디푸드1.5,1
0,그린비아 1.5,1
9,뉴트리웰 고단백,1
11,그린비아 장솔루션 알티에이치,1
14,메디웰 프로틴 1.5,1
30,이로밀 고단백,1
674,데일리 우유식빵,1
727,디마떼오 콤비네이션 피자,1
730,디마떼오 불고기 피자,1
788,오뚜기 치즈 사각피자,1
851,삼립호빵 토종효모 듬뿍피자,1
525,더슬림 다이어트도시락 새우볶음밥과 토마토비프,1
533,더슬림 다이어트도시락  다섯가지나물밥과 낙지볶음,1
609,린퓨어카카오,1
619,린 & 후르츠 & 화이버 쉐이크 곡물,1
701,다섯가지나물밥&청양고추닭가슴살소시지,1
55,클래식렌틸콩한우진밥,1
340,내추럴플랜 검은콩,1
346,밀스드링크 딸기,1
429,굿밀크 딸기우유,1
667,3분 햄버그스테이크,1
688,비비고 차돌된장찌개,1
251,참고을 재래식 된장,1
317,델가 재래식 된장,1
789,HEYROO(헤이루) 커피,1
301,엄지손만두,1
321,오쉐프물만두,1
332,모닝하임 교자만두,1
335,대림선 야채듬뿍물만두,1
339,엄지군만두,1
350,동원 일품 포자만두,1
96,라이트잇 통통낙지볶음밥&두툼해물완자,1
119,라이트잇 병아리콩잡곡밥&칠리닭가슴살슬라이스,1
476,고기만두(1인용),1
668,건강한장어탕,1
591,내추럴플랜 검은콩,1
178,생큐 칼슘알파,1
515,동원 일품 포자만두,1
867,딤섬새우슈마이,1
292,야채볶음밥& 갈릭버터닭가슴살,1
301,하루세끼 도시락 02,1
303,다부진 컵밥 도시락 렌틸콩잡곡밥 & 통마늘간장치킨,1
311,저당식단 고사리소불고기 세트,1
327,치킨카레볶음밥&스팸오믈렛,1
328,야채볶음밥&청양닭가슴살큐브,1
330,탄두리닭가슴살현미밥&닭가슴살오믈렛,1
332,밥심도시락 표고버섯닭가슴살스테이크&콩콩영양밥,1
349,콩콩푸드밥과 너비아니,1
350,전주비빔밥과 깻잎동그랑땡,1
353,탄두리닭가슴살현미밥&스팸오믈렛,1
355,탄두리닭가슴살현미밥&버섯소고기볼,1
356,고다치즈닭가슴살큐브&연근영양밥,1
357,숯불닭갈비&어수리나물밥,1
382,밀스원 탄두리치킨볶음밥&참치오믈렛,1
390,다노한끼 한식07,1
391,다노한끼 한식06,1
412,현미닭가슴살미니볼&닭양쌈,1
414,바른도시락 현미곤약밥 & 깻잎청양스테이크,1
419,다신밥상 닭가슴살볶음밥&쭈구미볶음,1
423,다신밥상 시래기&소시지,1
425,다신밥상 닭가슴살볶음밥&아라비아따큐브,1
429,밥먹을시간닭가슴살스테이크&퀴노아영양밥,1
454,맛있닭 닭가슴살 소시지 한끼브리또 매콤바베큐,1
463,닭가슴살 곤약현미 시래기표고밥,1
540,나시고랭&커리닭가슴살,1
546,다섯가지나물밥과 너비아니,1
571,닭가슴살참치김치볶음밥,1
572,닭가슴살시금치볶음밥,1
601,곤약잡곡 부드러운 닭가슴살 간장계란밥,1
623,표고느타리버섯잡곡밥 청양닭가슴살소시지,1
628,귀리잡곡밥 돈씨앗,1
664,불벅,1
665,불고기벅,1
674,영양밥 치킨단호박리조또,1
699,곤약 브리또 핫치킨,1
701,떠먹는컵파스타불고기로제,1
723,볼케이노 치밥 브리또,1
724,3분 데리야끼치킨,1
725,3분 스위트칠리치킨,1
732,비비고 불낙죽,1
763,트리플빈스콥샐러드,1
775,다노한끼 닭가슴살 도시락 05,1
